Property_ID,Customer_ID,Address,City,State,ZIP_Code,Property_Type,Year_Built,Square_Feet,Market_Value
1500,358,101 Maple Ln,Los Angeles,CA,72676,Multi-Family,2017,4710,309784
21950,359,456 Oak Ave,Chicago,IL,60838,Townhouse,2000,3945,139513
19778,360,456 Oak Ave,Chicago,IL,37078,Single-Family,1967,1545,579032
13486,361,123 Main St,Houston,TX,32272,Single-Family,2022,4988,752708
23078,362,101 Maple Ln,Chicago,IL,25549,Condo,1997,1255,272410
14147,363,789 Pine Dr,Houston,TX,86300,Single-Family,1964,4760,875561
22378,364,456 Oak Ave,Dallas,TX,49579,Condo,1955,2833,434934
46434,365,789 Pine Dr,Miami,FL,69404,Single-Family,1952,4758,342573
43659,366,123 Main St,Los Angeles,CA,94119,Townhouse,1992,4315,440785
24686,367,123 Main St,New York,NY,85673,Single-Family,2018,1020,179709
31572,368,202 Birch Blvd,New York,NY,94309,Multi-Family,2016,4112,552913
11162,369,123 Main St,Miami,FL,57084,Condo,1966,2576,633407
26566,370,202 Birch Blvd,Los Angeles,CA,79660,Townhouse,1976,2179,818143
37574,371,202 Birch Blvd,Los Angeles,CA,40628,Condo,1978,2090,340216
46557,372,789 Pine Dr,New York,NY,41155,Multi-Family,1955,901,113355
47125,373,123 Main St,Los Angeles,CA,13395,Condo,1968,2889,200198
16214,374,456 Oak Ave,Miami,FL,20677,Condo,1994,1016,453323
25086,375,123 Main St,Chicago,IL,18773,Condo,2014,1380,109084
44625,376,456 Oak Ave,Texas,TX,81404,Condo,1958,3084,898649
17972,377,456 Oak Ave,Chicago,IL,16523,Single-Family,1998,4094,773150
23874,378,456 Oak Ave,New York,NY,38653,Multi-Family,1971,1564,131874
43374,379,101 Maple Ln,Texas,TX,83996,Townhouse,1976,3556,283838
33114,380,202 Birch Blvd,Miami,FL,46272,Condo,1971,2769,239469
579,381,101 Maple Ln,New York,NY,22296,Townhouse,1950,3867,133727
27006,382,202 Birch Blvd,New York,NY,31569,Townhouse,2013,2846,719809
33892,383,123 Main St,Miami,FL,69493,Townhouse,1986,1858,231736
40336,384,101 Maple Ln,New York,NY,32329,Townhouse,1972,4541,83807
10317,385,456 Oak Ave,New York,NY,27480,Condo,1980,1592,818021
43848,386,202 Birch Blvd,Los Angeles,CA,69664,Condo,1998,4235,115907
10715,387,123 Main St,Houston,TX,37654,Condo,1969,4673,368395
32787,388,101 Maple Ln,Texas,TX,81662,Multi-Family,1999,3001,346998
7600,389,456 Oak Ave,New York,NY,77332,Single-Family,2007,4909,384377
30513,390,101 Maple Ln,New York,NY,83322,Townhouse,2002,3635,842352
10086,391,101 Maple Ln,Houston,TX,19406,Townhouse,1970,1394,426058
26796,392,456 Oak Ave,Texas,TX,58909,Condo,2015,1592,736842
12757,393,101 Maple Ln,Chicago,IL,13247,Townhouse,1990,4879,236254
25257,394,789 Pine Dr,Miami,FL,23748,Condo,1984,3734,173081
45067,395,456 Oak Ave,New York,NY,27730,Single-Family,2008,3023,815554
14221,396,456 Oak Ave,Miami,FL,50667,Townhouse,1980,1237,117490
43751,397,101 Maple Ln,Miami,FL,60599,Townhouse,1954,863,556202
12654,398,789 Pine Dr,Miami,FL,55283,Townhouse,1959,2033,265512
9878,399,101 Maple Ln,Houston,TX,23817,Multi-Family,1978,2412,92399
15814,400,456 Oak Ave,Houston,TX,97230,Townhouse,1975,1159,307845
32591,401,789 Pine Dr,Miami,FL,21090,Multi-Family,1993,1507,379502
36664,402,789 Pine Dr,Los Angeles,CA,53369,Multi-Family,2009,4988,706660
17038,403,202 Birch Blvd,San Jose,CA,30292,Townhouse,2000,885,137816
34018,404,123 Main St,Los Angeles,CA,45475,Multi-Family,1963,3666,706030
40963,405,101 Maple Ln,Los Angeles,CA,34266,Townhouse,2004,4397,290234
22123,406,123 Main St,New York,NY,52175,Multi-Family,1955,3287,644956
25401,407,101 Maple Ln,New York,NY,87018,Townhouse,2007,1731,691336
29930,408,202 Birch Blvd,Texas,TX,63017,Single-Family,1990,2896,713621
33464,409,202 Birch Blvd,Los Angeles,CA,72508,Single-Family,1999,2436,646433
37819,410,789 Pine Dr,New York,NY,36527,Single-Family,1984,4861,749799
15949,411,123 Main St,San Jose,CA,60403,Condo,2000,1664,566941
10413,412,202 Birch Blvd,San Jose,CA,36709,Townhouse,1976,3383,211128
33231,413,456 Oak Ave,Los Angeles,CA,82027,Single-Family,1983,3421,813963
32958,414,202 Birch Blvd,Chicago,IL,43213,Townhouse,2016,1085,511019
1827,415,123 Main St,Miami,FL,18539,Multi-Family,1977,2899,718308
32147,416,202 Birch Blvd,Los Angeles,CA,96369,Multi-Family,1983,4346,755186
14868,417,789 Pine Dr,Chicago,IL,49536,Multi-Family,2013,3071,139179
41609,418,789 Pine Dr,Chicago,IL,76991,Single-Family,2002,3439,201271
24257,419,123 Main St,Dallas,TX,61249,Single-Family,1971,4287,718776
44485,420,202 Birch Blvd,Los Angeles,CA,33544,Single-Family,2010,3392,818169
31990,421,123 Main St,Texas,TX,99293,Single-Family,1952,4622,404955
1143,422,123 Main St,New York,NY,16743,Single-Family,1971,4759,624664
19409,423,789 Pine Dr,Chicago,IL,71490,Multi-Family,1967,4172,764638
43685,424,123 Main St,Texas,TX,83426,Multi-Family,1968,1035,153073
20074,425,123 Main St,New York,NY,46876,Townhouse,1986,2292,305886
33973,426,202 Birch Blvd,Miami,FL,91681,Condo,1960,3348,786929
8060,427,456 Oak Ave,New York,NY,76163,Townhouse,2019,1701,587204
20174,428,123 Main St,San Diego,CA,51956,Condo,2015,1068,897680
1312,429,456 Oak Ave,Houston,TX,15397,Townhouse,2012,4641,590759
48445,430,101 Maple Ln,New York,NY,59561,Single-Family,2021,4459,442166
32480,431,789 Pine Dr,Chicago,IL,60043,Condo,1968,4816,290928
16078,432,123 Main St,San Jose,CA,15548,Townhouse,1972,4974,759900
615,433,789 Pine Dr,Chicago,IL,52874,Townhouse,1964,3191,568687
1469,434,101 Maple Ln,Miami,FL,82061,Single-Family,2017,4901,550344
5061,435,456 Oak Ave,New York,NY,95036,Townhouse,1951,3142,332255
25986,436,202 Birch Blvd,New York,NY,31276,Townhouse,1951,2471,372181
6537,437,456 Oak Ave,New York,NY,23032,Multi-Family,1950,3638,516738
44230,438,456 Oak Ave,Texas,TX,32542,Condo,2022,3008,315236
32158,439,789 Pine Dr,New York,NY,75996,Multi-Family,2002,2912,812045
12461,440,202 Birch Blvd,Houston,TX,38955,Condo,2015,4431,684240
44792,441,202 Birch Blvd,Miami,FL,79076,Multi-Family,1955,4307,257685
44636,442,789 Pine Dr,Texas,TX,52907,Single-Family,2003,1737,394076
1102,443,123 Main St,Miami,FL,31908,Multi-Family,1997,2606,606403
9487,444,101 Maple Ln,Houston,TX,65295,Multi-Family,2008,3804,112099
7071,445,789 Pine Dr,Los Angeles,CA,19779,Townhouse,1961,1783,809754
31989,446,456 Oak Ave,Texas,TX,74006,Single-Family,1957,1782,640291
13157,447,101 Maple Ln,New York,NY,71726,Townhouse,2021,1333,643741
45490,448,789 Pine Dr,Miami,FL,23801,Townhouse,1976,2038,383442
43590,449,123 Main St,Miami,FL,78487,Multi-Family,2002,2316,425537
12589,450,101 Maple Ln,Chicago,IL,21710,Townhouse,1978,2648,371020
19062,451,123 Main St,Miami,FL,59765,Multi-Family,1988,4296,513423
35224,452,456 Oak Ave,Los Angeles,CA,84921,Condo,2008,2448,655876
18268,453,789 Pine Dr,Houston,TX,90473,Townhouse,2013,2988,528514
21685,454,456 Oak Ave,San Diego,CA,53107,Multi-Family,1989,3755,455289
12944,455,456 Oak Ave,New York,NY,71768,Condo,1966,2365,627616
19724,456,101 Maple Ln,Dallas,TX,27754,Condo,1996,2949,443875
26995,457,789 Pine Dr,Los Angeles,CA,21983,Single-Family,1959,3724,446273
26770,458,202 Birch Blvd,Los Angeles,CA,68967,Condo,1951,2345,605515
14902,459,456 Oak Ave,Houston,TX,66002,Condo,1963,1632,802065
12329,460,202 Birch Blvd,Miami,FL,16872,Townhouse,2017,1610,99784
27175,461,101 Maple Ln,Chicago,IL,40925,Condo,1998,2531,552447
42843,462,456 Oak Ave,New York,NY,82816,Townhouse,1985,2457,363175
8201,463,456 Oak Ave,Chicago,IL,62614,Condo,1985,1553,823886
39811,464,789 Pine Dr,Texas,TX,30965,Multi-Family,2003,2091,495238
20495,465,101 Maple Ln,New York,NY,83639,Multi-Family,1992,4970,80017
14768,466,456 Oak Ave,Houston,TX,42021,Townhouse,1958,3959,871951
38466,467,456 Oak Ave,Los Angeles,CA,69798,Townhouse,2003,4287,762450
30729,468,456 Oak Ave,Miami,FL,33483,Single-Family,1988,1283,160775
35437,469,789 Pine Dr,Chicago,IL,49244,Condo,1977,4557,298222
810,470,456 Oak Ave,Miami,FL,43015,Condo,1982,3319,566826
31397,471,456 Oak Ave,Los Angeles,CA,86789,Townhouse,1988,3189,512514
11670,472,456 Oak Ave,Chicago,IL,81801,Multi-Family,1979,2731,629925
23051,473,456 Oak Ave,Dallas,TX,91368,Townhouse,1978,1005,451057
10506,474,456 Oak Ave,Chicago,IL,65819,Condo,1993,4804,300351
314,475,202 Birch Blvd,Miami,FL,89433,Townhouse,1980,1566,701248
12496,476,202 Birch Blvd,Chicago,IL,64930,Single-Family,2004,3202,225742
21844,477,456 Oak Ave,New York,NY,57971,Condo,1965,4678,319509
39491,478,789 Pine Dr,Chicago,IL,66518,Multi-Family,1953,2967,365738
25996,479,456 Oak Ave,Miami,FL,36265,Townhouse,1982,1023,686164
26304,480,789 Pine Dr,New York,NY,47297,Multi-Family,1951,1263,206222
43202,481,202 Birch Blvd,Chicago,IL,56159,Condo,1981,3445,506031
2271,482,456 Oak Ave,Houston,TX,79591,Townhouse,1960,1951,132538
25222,483,101 Maple Ln,Dallas,TX,54206,Multi-Family,1999,1962,336907
27310,484,202 Birch Blvd,Texas,TX,81641,Condo,1980,2896,397756
26422,485,202 Birch Blvd,Texas,TX,97699,Multi-Family,1982,1802,188193
1750,486,123 Main St,Los Angeles,CA,20932,Multi-Family,1969,932,496688
36642,487,202 Birch Blvd,Chicago,IL,75575,Multi-Family,1989,2784,496169
4765,488,123 Main St,Chicago,IL,54141,Townhouse,1976,4410,455075
42645,489,123 Main St,Chicago,IL,15143,Condo,2015,2835,332321
43676,490,456 Oak Ave,New York,NY,70453,Townhouse,1975,1730,256212
11296,491,101 Maple Ln,Chicago,IL,86620,Multi-Family,1951,2286,295417
37029,492,123 Main St,New York,NY,70776,Single-Family,1991,4142,441501
27089,493,789 Pine Dr,Chicago,IL,83120,Townhouse,2007,4252,363900
6257,494,789 Pine Dr,Houston,TX,13944,Single-Family,1989,2003,724809
39708,495,456 Oak Ave,New York,NY,12304,Townhouse,2021,3033,214155
45673,496,101 Maple Ln,Chicago,IL,68020,Single-Family,1961,4771,742201
34536,497,456 Oak Ave,Texas,TX,39741,Condo,1994,2794,369199
35012,498,101 Maple Ln,Miami,FL,84314,Condo,1969,2818,862210
24090,499,101 Maple Ln,Los Angeles,CA,19632,Townhouse,1979,2722,829215
36337,500,123 Main St,Miami,FL,25413,Multi-Family,2017,2782,210479
38003,501,123 Main St,Chicago,IL,11745,Single-Family,1979,4200,574538
37973,502,202 Birch Blvd,Miami,FL,19732,Multi-Family,1954,1506,398380
10528,503,789 Pine Dr,New York,NY,39118,Townhouse,1957,1794,812512
37284,504,456 Oak Ave,Miami,FL,74735,Single-Family,1966,4015,346626
44127,505,101 Maple Ln,Texas,TX,99464,Single-Family,2009,3267,753943
21966,506,789 Pine Dr,Dallas,TX,57817,Single-Family,1984,3964,284809
27685,507,101 Maple Ln,Chicago,IL,59718,Townhouse,1956,1106,880675
17542,508,202 Birch Blvd,Houston,TX,30494,Townhouse,1999,3907,113420
8959,509,123 Main St,San Jose,CA,89100,Condo,1997,1832,254026
20013,510,202 Birch Blvd,Dallas,TX,60176,Townhouse,1977,3702,733493
28981,511,101 Maple Ln,Miami,FL,15327,Multi-Family,1979,2754,285420
22837,512,123 Main St,New York,NY,13381,Condo,2020,2997,328636
7589,513,123 Main St,New York,NY,75451,Townhouse,2007,4303,215383
13985,514,789 Pine Dr,New York,NY,14801,Multi-Family,1954,1871,564148
2561,515,101 Maple Ln,Los Angeles,CA,94857,Multi-Family,2012,3480,498084
7561,516,101 Maple Ln,New York,NY,65934,Multi-Family,1975,2072,703141
31874,517,456 Oak Ave,Miami,FL,54648,Multi-Family,1985,4135,835063
49010,518,789 Pine Dr,Chicago,IL,33415,Condo,1970,1316,277028
25973,519,789 Pine Dr,Chicago,IL,93384,Single-Family,1970,4067,253147
23281,520,123 Main St,Dallas,TX,49711,Condo,1988,1575,857510
313,521,202 Birch Blvd,New York,NY,77997,Multi-Family,2015,1730,132723
23177,522,202 Birch Blvd,Chicago,IL,10097,Condo,2013,2700,398836
9738,523,202 Birch Blvd,Miami,FL,17224,Multi-Family,1953,1399,96487
10695,524,101 Maple Ln,Miami,FL,50475,Condo,1980,1044,515261
19299,525,789 Pine Dr,Miami,FL,10499,Townhouse,1953,4764,889181
21368,526,789 Pine Dr,Miami,FL,96248,Single-Family,2006,4884,188611
23931,527,202 Birch Blvd,Los Angeles,CA,96807,Townhouse,1998,2462,194804
31783,528,202 Birch Blvd,Chicago,IL,58219,Townhouse,2016,2180,598498
24714,529,123 Main St,New York,NY,71400,Townhouse,1988,3125,590666
39657,530,123 Main St,Chicago,IL,55646,Multi-Family,1977,3472,478540
23397,531,123 Main St,Miami,FL,27049,Condo,1990,1031,861760
34379,532,101 Maple Ln,Chicago,IL,82142,Condo,1990,1606,326769
43722,533,789 Pine Dr,Los Angeles,CA,80036,Condo,1989,3292,639447
45172,534,789 Pine Dr,Miami,FL,82091,Multi-Family,2019,3559,679285
42945,535,789 Pine Dr,New York,NY,51555,Multi-Family,1977,2935,852895
44309,536,202 Birch Blvd,Chicago,IL,52964,Townhouse,1965,3628,794385
34546,537,789 Pine Dr,Texas,TX,64596,Single-Family,1986,4552,368070
45958,538,456 Oak Ave,Chicago,IL,46784,Multi-Family,1957,3284,94687
15380,539,101 Maple Ln,San Jose,CA,66974,Single-Family,2007,2698,415523
13436,540,456 Oak Ave,Chicago,IL,58082,Multi-Family,1990,1558,675131
39259,541,456 Oak Ave,Miami,FL,15588,Condo,2001,3296,106155
44515,542,123 Main St,Chicago,IL,65507,Multi-Family,1970,4374,279882
38841,543,101 Maple Ln,Miami,FL,11124,Condo,1999,3342,529946
8165,544,123 Main St,Houston,TX,71537,Single-Family,1967,1418,365912
20541,545,123 Main St,New York,NY,40761,Townhouse,1967,1013,272404
19685,546,101 Maple Ln,Chicago,IL,18132,Condo,1998,4513,127376
21064,547,123 Main St,Dallas,TX,45280,Townhouse,2008,3247,495513
36695,548,789 Pine Dr,Miami,FL,87740,Condo,1952,4307,361746
14547,549,101 Maple Ln,Miami,FL,14349,Single-Family,2019,1374,890241
28817,550,123 Main St,New York,NY,87002,Condo,1974,2876,585980
28369,551,101 Maple Ln,Miami,FL,18971,Condo,1989,2858,499828
34183,552,123 Main St,Chicago,IL,60033,Townhouse,1962,1315,425149
8744,553,789 Pine Dr,Miami,FL,43092,Single-Family,2001,2771,533366
38098,554,202 Birch Blvd,Los Angeles,CA,80978,Condo,1981,2150,404195
22421,555,789 Pine Dr,San Diego,CA,85004,Multi-Family,1967,3735,878757
35953,556,456 Oak Ave,Texas,TX,42483,Single-Family,2017,974,408030
32230,557,789 Pine Dr,Texas,TX,52841,Townhouse,1976,3802,142501
18453,558,123 Main St,New York,NY,74641,Multi-Family,2012,1478,259544
37759,559,789 Pine Dr,New York,NY,84222,Townhouse,1954,1190,747979
30034,560,789 Pine Dr,Chicago,IL,43873,Townhouse,1974,3758,597211
26752,561,456 Oak Ave,New York,NY,44701,Condo,1952,1618,570468
2151,562,101 Maple Ln,Chicago,IL,20465,Single-Family,2001,3660,475811
28415,563,789 Pine Dr,New York,NY,83878,Single-Family,2008,1947,173702
45817,564,789 Pine Dr,Chicago,IL,61441,Condo,1984,4517,515430
43905,565,789 Pine Dr,Miami,FL,61456,Multi-Family,1982,4506,770626
37356,566,101 Maple Ln,Los Angeles,CA,51921,Townhouse,1965,3202,487886
16196,567,456 Oak Ave,Miami,FL,97604,Multi-Family,1968,1194,394965
41857,568,202 Birch Blvd,Miami,FL,76995,Multi-Family,1964,4530,291570
8363,569,123 Main St,New York,NY,65826,Condo,1970,3527,125486
36927,570,789 Pine Dr,Miami,FL,65282,Condo,1956,1801,414637
5529,571,789 Pine Dr,Los Angeles,CA,10025,Single-Family,1981,4080,348363
6386,572,101 Maple Ln,New York,NY,99861,Condo,1973,1961,871066
32458,573,123 Main St,Miami,FL,39382,Multi-Family,1977,2235,584720
1519,574,123 Main St,Chicago,IL,66749,Condo,1988,1598,661668
24970,575,101 Maple Ln,Los Angeles,CA,10799,Townhouse,1999,4600,870694
31883,576,789 Pine Dr,Miami,FL,35703,Multi-Family,1969,3012,261176
17138,577,456 Oak Ave,New York,NY,53345,Single-Family,1951,1266,696403
43984,578,123 Main St,Miami,FL,24471,Townhouse,1960,4743,353871
19018,579,202 Birch Blvd,New York,NY,92614,Townhouse,2020,4925,461933
14515,580,789 Pine Dr,Houston,TX,51582,Multi-Family,1992,1668,208984
45171,581,123 Main St,Los Angeles,CA,18170,Condo,1986,905,236862
9994,582,789 Pine Dr,San Jose,CA,99492,Condo,2009,2611,890088
34219,583,123 Main St,Miami,FL,59575,Multi-Family,1973,1908,668799
3480,584,101 Maple Ln,Houston,TX,20457,Multi-Family,1965,4603,795390
31376,585,202 Birch Blvd,Texas,TX,96857,Multi-Family,1985,2163,816858
8754,586,101 Maple Ln,Miami,FL,10588,Townhouse,1956,1244,216104
49919,587,101 Maple Ln,Tampa,FL,32644,Condo,2009,1897,867456
16259,588,202 Birch Blvd,San Jose,CA,59162,Multi-Family,1972,2953,814103
36027,589,789 Pine Dr,Chicago,IL,64782,Condo,2019,3920,357901
44299,590,123 Main St,Los Angeles,CA,81498,Condo,1981,1833,708804
12341,591,101 Maple Ln,San Jose,CA,79829,Multi-Family,1953,1492,638514
20244,592,456 Oak Ave,Chicago,IL,57405,Multi-Family,1999,1814,806578
11733,593,456 Oak Ave,Miami,FL,32424,Townhouse,2022,2531,653244
39939,594,789 Pine Dr,Texas,TX,16835,Condo,1989,3653,105409
2003,595,101 Maple Ln,Miami,FL,54927,Single-Family,1992,4740,127904
29685,596,789 Pine Dr,Los Angeles,CA,50964,Single-Family,1989,4948,651702
14005,597,456 Oak Ave,Miami,FL,96726,Single-Family,1996,2027,696337
20918,598,456 Oak Ave,Miami,FL,23135,Condo,2003,1121,265952
27441,599,456 Oak Ave,Miami,FL,85341,Multi-Family,1992,1400,892473
31139,600,456 Oak Ave,Los Angeles,CA,61094,Single-Family,1950,1836,602175
1391,601,789 Pine Dr,New York,NY,23990,Single-Family,2014,3416,694708
30750,602,456 Oak Ave,Miami,FL,99007,Townhouse,1994,2667,416122
38018,603,456 Oak Ave,New York,NY,57353,Multi-Family,1975,917,682079
11066,604,456 Oak Ave,Miami,FL,78705,Condo,2013,3080,337511
11203,605,789 Pine Dr,Houston,TX,42879,Single-Family,1983,2656,477572
25744,606,123 Main St,Miami,FL,37701,Townhouse,1984,2804,883273
28661,607,456 Oak Ave,Miami,FL,86493,Single-Family,2003,2520,495969
33739,608,101 Maple Ln,Chicago,IL,21310,Condo,1958,1961,95287
1643,609,456 Oak Ave,Chicago,IL,73792,Townhouse,1959,904,712581
748,610,101 Maple Ln,Miami,FL,80656,Multi-Family,2008,2302,420692
11084,611,456 Oak Ave,New York,NY,78947,Townhouse,2019,4600,208157
11238,612,101 Maple Ln,New York,NY,58423,Single-Family,1982,2670,477706
23306,613,789 Pine Dr,New York,NY,57807,Multi-Family,1959,4707,632227
27607,614,101 Maple Ln,Los Angeles,CA,21731,Single-Family,2004,2915,250073
41656,615,456 Oak Ave,Chicago,IL,11247,Condo,2002,1932,894227
45622,616,101 Maple Ln,Los Angeles,CA,30749,Single-Family,2014,4204,98808
21694,617,202 Birch Blvd,Miami,FL,77345,Single-Family,1978,1540,142643
19282,618,101 Maple Ln,San Jose,CA,27678,Single-Family,1981,4386,342159
32362,619,456 Oak Ave,Los Angeles,CA,78881,Single-Family,2020,4406,199188
43713,620,456 Oak Ave,Miami,FL,67754,Condo,2006,3049,714528
198,621,202 Birch Blvd,New York,NY,33822,Multi-Family,1983,4905,825523
6917,622,101 Maple Ln,Chicago,IL,62666,Multi-Family,1965,4079,505850
23749,623,456 Oak Ave,Chicago,IL,38487,Single-Family,2022,3427,382666
34567,624,789 Pine Dr,New York,NY,25033,Condo,2013,2038,417958
42608,625,101 Maple Ln,Miami,FL,60340,Single-Family,1974,3866,292164
3263,626,456 Oak Ave,Houston,TX,49729,Single-Family,2004,3082,81519
11867,627,789 Pine Dr,San Jose,CA,54269,Condo,1985,845,562702
30219,628,789 Pine Dr,Chicago,IL,77315,Townhouse,1955,3537,448570
28227,629,456 Oak Ave,New York,NY,38635,Multi-Family,1989,3957,80551
40921,630,456 Oak Ave,Chicago,IL,14855,Single-Family,1984,3964,371445
32121,631,202 Birch Blvd,New York,NY,40032,Condo,1965,4569,158233
41509,632,202 Birch Blvd,Chicago,IL,36849,Multi-Family,1999,1544,285858
18900,633,101 Maple Ln,New York,NY,98974,Multi-Family,2018,4741,221037
23028,634,789 Pine Dr,Dallas,TX,47162,Multi-Family,2003,3855,804281
20439,635,101 Maple Ln,San Diego,CA,90685,Single-Family,1993,2845,596761
22149,636,202 Birch Blvd,Dallas,TX,14382,Townhouse,1962,2528,763938
26123,637,101 Maple Ln,Los Angeles,CA,19194,Single-Family,1969,4349,128986
35804,638,101 Maple Ln,Chicago,IL,18611,Multi-Family,1983,3090,737068
48993,639,123 Main St,New York,NY,62398,Single-Family,2008,3574,221264
39416,640,123 Main St,Miami,FL,83637,Single-Family,1967,4707,161617
36506,641,101 Maple Ln,New York,NY,88223,Multi-Family,2019,1763,742258
6490,642,101 Maple Ln,Houston,TX,87867,Multi-Family,1995,3136,742130
26477,643,202 Birch Blvd,Texas,TX,12563,Multi-Family,1998,2330,224062
46057,644,123 Main St,Texas,TX,93409,Single-Family,1952,2647,763113
14106,645,101 Maple Ln,Chicago,IL,80626,Condo,1996,3715,484831
33063,646,101 Maple Ln,Texas,TX,96675,Townhouse,1958,2442,394539
40678,647,456 Oak Ave,New York,NY,60506,Townhouse,1970,2348,555730
25044,648,789 Pine Dr,Dallas,TX,72349,Multi-Family,1980,4870,597366
3485,649,202 Birch Blvd,Chicago,IL,63666,Multi-Family,1997,2763,136343
46823,650,101 Maple Ln,Los Angeles,CA,97212,Townhouse,2008,2082,177356
9727,651,789 Pine Dr,Houston,TX,73097,Condo,1960,3341,858514
44755,652,202 Birch Blvd,Los Angeles,CA,44968,Townhouse,1984,2814,623853
671,653,123 Main St,Los Angeles,CA,12317,Townhouse,2009,1766,750772
24437,654,202 Birch Blvd,Dallas,TX,63462,Single-Family,1966,4236,816107
18842,655,202 Birch Blvd,Houston,TX,49413,Single-Family,2010,2934,782517
22747,656,789 Pine Dr,Miami,FL,36279,Townhouse,2006,1836,495367
28911,657,202 Birch Blvd,Los Angeles,CA,31434,Multi-Family,1992,4339,262672
10367,658,789 Pine Dr,Miami,FL,76275,Townhouse,1999,3310,313726
