Customer_ID,Name,Age,Income,Credit_Score,Employment_Status,Marital_Status,Date_Joined,State,Debt_to_Income_Ratio
46422,Bob Johnson,38,105513,845,Employed,Married,2024-09-21,NY,0.43
46924,Jane Smith,51,188011,845,Retired,Widowed,2024-03-03,NY,0.42
47018,Charlie Davis,66,94647,845,Employed,Widowed,2020-06-02,FL,0.41
47266,Charlie Davis,38,43298,845,Employed,Divorced,2019-05-24,CA,0.47
47827,Bob Johnson,52,30684,845,Retired,Divorced,2023-09-12,NY,0.36
48386,Alice Brown,35,49453,845,Employed,Divorced,2023-05-14,FL,0.35
48429,Alice Brown,39,77481,845,Employed,Widowed,2023-03-29,TX,0.41
48913,John Doe,59,194676,845,Employed,Widowed,2021-07-04,IL,0.54
49068,Jane Smith,33,136314,845,Retired,Single,2025-02-22,NY,0.36
49072,John Doe,54,43534,845,Employed,Single,2025-03-01,FL,0.52
1418,John Doe,32,143117,845,Unemployed,Widowed,2023-05-01,FL,0.25
1793,Bob Johnson,57,69275,845,Unemployed,Single,2022-01-20,IL,0.58
2621,Bob Johnson,63,66724,845,Unemployed,Divorced,2020-11-08,FL,0.43
3411,Bob Johnson,60,161502,845,Retired,Single,2021-04-15,FL,0.17
3663,Alice Brown,41,101642,845,Retired,Divorced,2023-10-16,NY,0.33
4252,Bob Johnson,64,62371,845,Unemployed,Divorced,2021-03-29,FL,0.33
4374,Charlie Davis,62,49919,845,Unemployed,Widowed,2020-08-18,CA,0.56
5059,John Doe,58,58115,845,Self-Employed,Widowed,2020-07-23,IL,0.51
5393,Charlie Davis,47,86226,845,Unemployed,Single,2022-03-05,NY,0.48
5835,Charlie Davis,52,80522,845,Unemployed,Single,2020-08-16,IL,0.22
6136,Jane Smith,64,147567,845,Retired,Married,2024-11-15,TX,0.46
6580,Charlie Davis,26,109128,845,Self-Employed,Married,2024-05-25,NY,0.12
6689,Bob Johnson,60,36269,845,Unemployed,Widowed,2023-05-29,IL,0.17
6793,John Doe,46,57473,845,Unemployed,Single,2021-11-04,IL,0.11
7905,Charlie Davis,40,63527,845,Retired,Married,2022-01-26,CA,0.13
8577,Alice Brown,46,56625,845,Retired,Single,2023-04-21,IL,0.41
8649,John Doe,38,112912,845,Unemployed,Divorced,2025-02-09,IL,0.58
8682,John Doe,33,71538,845,Employed,Single,2021-02-20,FL,0.26
9057,Jane Smith,52,147663,845,Self-Employed,Married,2023-08-28,TX,0.4
9120,John Doe,65,106259,845,Self-Employed,Widowed,2020-03-17,CA,0.11
10275,Alice Brown,29,179490,845,Self-Employed,Married,2024-05-12,FL,0.14
10558,Jane Smith,67,167005,845,Unemployed,Single,2024-05-19,NY,0.24
10616,Alice Brown,59,65354,845,Unemployed,Divorced,2020-05-30,TX,0.59
10779,John Doe,30,78903,845,Employed,Single,2019-08-12,TX,0.15
10804,Charlie Davis,25,176104,845,Retired,Widowed,2021-03-23,NY,0.31
11609,Bob Johnson,47,146418,845,Unemployed,Widowed,2024-02-07,IL,0.55
11971,Jane Smith,31,43051,845,Unemployed,Single,2021-01-28,CA,0.11
12120,Bob Johnson,26,100003,845,Employed,Married,2024-06-11,FL,0.33
12306,Alice Brown,54,129738,845,Employed,Married,2021-08-26,TX,0.49
12553,John Doe,32,35294,845,Self-Employed,Single,2023-02-26,TX,0.18
12606,Bob Johnson,39,55849,845,Retired,Widowed,2020-11-27,NY,0.11
13422,John Doe,29,83198,845,Retired,Widowed,2021-10-13,IL,0.25
14022,Charlie Davis,52,49871,845,Self-Employed,Single,2025-01-10,TX,0.12
14188,Bob Johnson,36,142926,845,Employed,Widowed,2023-07-30,FL,0.54
14257,Alice Brown,64,49549,845,Retired,Single,2024-02-23,CA,0.12
14705,Jane Smith,55,158192,845,Employed,Widowed,2020-11-12,FL,0.56
15043,Alice Brown,32,187206,845,Unemployed,Widowed,2024-11-25,CA,0.14
15259,Jane Smith,46,51898,845,Unemployed,Widowed,2024-01-03,FL,0.22
15305,Alice Brown,35,86611,845,Employed,Single,2024-06-27,FL,0.59
15543,Charlie Davis,27,126717,845,Employed,Single,2020-06-23,TX,0.59
15950,Bob Johnson,59,95478,845,Self-Employed,Single,2024-02-23,IL,0.2
16021,John Doe,61,60072,845,Retired,Divorced,2024-02-23,NY,0.13
16162,Jane Smith,64,33940,845,Self-Employed,Married,2024-04-13,FL,0.56
16318,John Doe,59,75068,845,Unemployed,Single,2019-12-04,FL,0.53
17575,Jane Smith,56,113479,845,Employed,Divorced,2024-02-19,NY,0.33
17823,Alice Brown,69,77729,845,Self-Employed,Widowed,2020-06-23,TX,0.34
18773,Charlie Davis,28,34148,845,Employed,Divorced,2021-07-21,FL,0.44
18929,Charlie Davis,30,191392,845,Retired,Widowed,2022-01-14,IL,0.52
19081,John Doe,31,123479,845,Employed,Single,2021-06-13,NY,0.46
19423,Jane Smith,47,171940,845,Self-Employed,Widowed,2025-03-03,IL,0.48
19571,Charlie Davis,68,117694,845,Employed,Married,2022-06-21,FL,0.56
19834,Alice Brown,42,86095,845,Employed,Married,2022-09-28,FL,0.16
19914,Jane Smith,69,153573,845,Employed,Divorced,2019-03-03,CA,0.6
20511,Charlie Davis,31,158074,845,Self-Employed,Divorced,2020-06-19,NY,0.19
20881,Alice Brown,50,31857,845,Employed,Married,2020-06-10,TX,0.23
21500,Bob Johnson,59,100226,845,Unemployed,Single,2020-09-13,FL,0.53
22268,Alice Brown,45,160094,845,Employed,Single,2020-07-09,IL,0.25
22444,Alice Brown,27,61074,845,Unemployed,Single,2019-10-17,CA,0.53
22496,Alice Brown,68,85058,845,Self-Employed,Divorced,2020-06-19,CA,0.12
22541,Charlie Davis,30,41427,845,Retired,Single,2020-12-09,IL,0.31
22822,Bob Johnson,54,128093,845,Retired,Married,2020-12-07,TX,0.17
23173,Bob Johnson,65,199067,845,Unemployed,Married,2022-10-10,NY,0.59
23867,Alice Brown,41,187300,845,Self-Employed,Widowed,2022-12-20,CA,0.15
24155,Alice Brown,25,40488,845,Retired,Married,2025-02-02,CA,0.47
25097,Charlie Davis,32,46908,845,Unemployed,Married,2022-05-22,IL,0.18
26287,Bob Johnson,68,195115,845,Self-Employed,Widowed,2019-05-11,TX,0.29
26768,John Doe,37,74799,845,Employed,Divorced,2023-03-21,CA,0.54
26915,John Doe,38,32985,845,Employed,Married,2019-08-21,TX,0.39
27615,John Doe,36,41276,845,Retired,Single,2022-09-20,IL,0.23
28285,Charlie Davis,32,168845,845,Employed,Married,2020-12-18,NY,0.42
28566,John Doe,54,80127,845,Unemployed,Married,2021-04-13,NY,0.4
28676,John Doe,26,129848,845,Retired,Single,2023-01-21,NY,0.53
28781,Bob Johnson,43,66071,845,Unemployed,Divorced,2023-06-28,CA,0.45
29582,John Doe,25,74830,845,Employed,Married,2024-02-17,FL,0.56
30240,Bob Johnson,62,139396,845,Employed,Married,2019-11-15,NY,0.34
30887,Bob Johnson,52,70850,845,Self-Employed,Single,2020-08-29,TX,0.53
30958,Jane Smith,43,134011,845,Employed,Single,2019-02-01,NY,0.46
31764,Alice Brown,44,183137,845,Employed,Single,2024-06-09,NY,0.1
32889,Charlie Davis,48,40041,845,Self-Employed,Married,2022-11-09,CA,0.18
33461,Alice Brown,56,192892,845,Self-Employed,Single,2024-12-16,CA,0.11
33922,Bob Johnson,26,154732,845,Employed,Married,2023-06-21,NY,0.52
35225,Charlie Davis,26,39563,845,Retired,Single,2024-05-03,IL,0.24
35264,Charlie Davis,62,106739,845,Retired,Widowed,2020-11-08,IL,0.48
35911,John Doe,44,132603,845,Employed,Single,2020-06-15,FL,0.17
37241,Charlie Davis,35,42749,845,Self-Employed,Widowed,2023-10-13,NY,0.43
37952,Bob Johnson,29,157992,845,Retired,Widowed,2022-10-21,CA,0.19
38436,John Doe,45,61654,845,Retired,Divorced,2022-03-01,TX,0.59
38979,Jane Smith,54,49157,845,Employed,Single,2025-02-22,IL,0.13
39077,Jane Smith,69,103396,845,Employed,Divorced,2021-12-07,IL,0.56
39246,Charlie Davis,67,143663,845,Retired,Divorced,2024-08-25,NY,0.37
39585,Charlie Davis,52,113338,845,Employed,Single,2020-11-17,IL,0.47
39754,John Doe,35,67152,845,Self-Employed,Married,2024-07-06,FL,0.11
40178,Jane Smith,25,189789,845,Employed,Married,2022-07-30,CA,0.22
41056,Alice Brown,62,149414,845,Retired,Married,2022-08-15,TX,0.57
41397,Bob Johnson,26,168513,845,Employed,Divorced,2022-11-22,CA,0.47
41434,Jane Smith,50,149841,845,Employed,Divorced,2025-01-13,IL,0.23
41524,John Doe,45,197964,845,Employed,Married,2022-01-16,FL,0.33
42172,Alice Brown,27,170212,845,Employed,Married,2023-11-15,TX,0.12
42781,Alice Brown,58,161283,845,Employed,Single,2020-07-24,IL,0.25
42912,Charlie Davis,41,64710,845,Retired,Single,2020-10-23,IL,0.21
43196,Bob Johnson,65,155550,845,Employed,Widowed,2020-08-02,CA,0.5
43208,Jane Smith,53,99038,845,Employed,Divorced,2019-07-07,FL,0.43
43942,Bob Johnson,65,181150,845,Retired,Divorced,2021-09-16,IL,0.35
44216,Alice Brown,68,196375,845,Employed,Married,2024-06-05,CA,0.23
44944,John Doe,39,185440,845,Employed,Single,2023-10-16,NY,0.6
45045,Charlie Davis,28,105541,845,Employed,Widowed,2022-11-11,TX,0.15
45817,Charlie Davis,62,75142,845,Employed,Widowed,2025-02-13,TX,0.27
45940,Alice Brown,52,132113,845,Employed,Single,2024-06-27,NY,0.48
46209,Jane Smith,49,45783,845,Employed,Married,2023-05-04,NY,0.51
46348,Alice Brown,65,61113,845,Employed,Married,2021-11-25,FL,0.18
47075,Alice Brown,62,103828,845,Retired,Married,2019-09-28,TX,0.6
47134,Bob Johnson,37,99857,845,Retired,Single,2025-03-01,IL,0.18
48368,Bob Johnson,52,192579,845,Employed,Single,2019-04-24,CA,0.39
49137,John Doe,34,129285,845,Retired,Married,2021-07-25,IL,0.55
49298,Bob Johnson,25,168516,845,Employed,Single,2022-05-19,NY,0.27
49347,Alice Brown,35,111716,845,Employed,Widowed,2025-01-18,TX,0.5
49363,Bob Johnson,69,107192,845,Employed,Married,2023-06-03,IL,0.43
796,Alice Brown,38,111624,845,Employed,Widowed,2020-08-23,IL,0.22
1459,John Doe,39,110729,845,Self-Employed,Widowed,2019-01-08,NY,0.31
1463,Bob Johnson,40,79128,845,Retired,Widowed,2019-06-28,NY,0.38
1662,Jane Smith,66,112391,845,Retired,Divorced,2021-05-04,CA,0.29
1852,Alice Brown,46,109332,845,Retired,Widowed,2023-06-10,CA,0.28
2617,Alice Brown,54,113221,845,Unemployed,Divorced,2019-08-22,NY,0.33
2620,Charlie Davis,62,41948,845,Retired,Married,2024-10-05,IL,0.36
2952,Charlie Davis,47,127955,845,Unemployed,Married,2019-11-05,CA,0.17
3804,Jane Smith,42,193094,845,Retired,Single,2021-02-24,IL,0.29
4404,Alice Brown,63,35674,845,Unemployed,Divorced,2023-02-12,TX,0.29
4780,Alice Brown,45,38228,845,Unemployed,Divorced,2023-07-26,CA,0.48
5062,John Doe,43,85300,845,Self-Employed,Married,2023-02-20,NY,0.56
5803,Bob Johnson,44,167082,845,Unemployed,Widowed,2023-09-07,CA,0.38
5816,Bob Johnson,43,197041,845,Employed,Divorced,2019-10-13,IL,0.2
5856,Charlie Davis,52,63947,845,Employed,Divorced,2019-05-29,IL,0.48
5862,Jane Smith,27,100187,845,Employed,Divorced,2021-02-11,NY,0.49
6263,John Doe,32,188791,845,Retired,Widowed,2019-10-31,TX,0.24
6712,Bob Johnson,48,110021,845,Unemployed,Divorced,2021-07-28,FL,0.49
8612,Alice Brown,63,105105,845,Unemployed,Widowed,2020-05-20,TX,0.29
9765,Jane Smith,69,162714,845,Unemployed,Widowed,2020-06-23,FL,0.4
9985,Charlie Davis,48,67500,845,Unemployed,Married,2025-02-24,CA,0.33
10140,Alice Brown,67,62378,845,Retired,Widowed,2024-01-10,TX,0.36
10562,Charlie Davis,55,179842,845,Retired,Divorced,2021-07-11,TX,0.55
11645,Bob Johnson,61,67698,845,Unemployed,Single,2022-04-05,TX,0.48
12550,Alice Brown,52,125607,845,Employed,Married,2022-06-18,NY,0.29
12726,Charlie Davis,39,116519,845,Unemployed,Divorced,2021-02-08,NY,0.5
12861,John Doe,69,102997,845,Employed,Married,2023-04-09,CA,0.56
13117,John Doe,32,115775,845,Retired,Married,2024-12-28,FL,0.21
13828,Bob Johnson,36,49148,845,Unemployed,Married,2019-09-23,FL,0.32
14725,John Doe,67,125809,845,Self-Employed,Married,2023-10-26,NY,0.44
14833,Jane Smith,66,118152,845,Self-Employed,Married,2024-08-22,CA,0.54
14872,Charlie Davis,48,141201,845,Unemployed,Single,2024-04-26,TX,0.14
15032,Bob Johnson,32,147202,845,Unemployed,Married,2022-11-26,FL,0.31
15806,John Doe,66,104453,845,Employed,Married,2020-01-17,IL,0.15
15907,Bob Johnson,54,48024,845,Retired,Single,2022-12-11,TX,0.49
16109,Charlie Davis,37,195800,845,Self-Employed,Married,2023-09-21,FL,0.34
16265,Alice Brown,52,108121,845,Self-Employed,Widowed,2021-07-18,FL,0.58
16949,Alice Brown,64,48064,845,Retired,Widowed,2019-08-30,TX,0.17
18004,Charlie Davis,62,197339,845,Unemployed,Widowed,2025-02-20,TX,0.28
18245,Bob Johnson,49,138692,845,Retired,Married,2019-09-30,CA,0.57
18372,Bob Johnson,56,169216,845,Self-Employed,Widowed,2022-10-22,TX,0.11
18711,John Doe,65,121668,845,Retired,Divorced,2019-10-14,CA,0.57
18736,Jane Smith,44,196528,845,Self-Employed,Married,2020-05-18,IL,0.55
19680,Bob Johnson,50,171114,845,Self-Employed,Widowed,2024-11-09,FL,0.22
20120,Bob Johnson,30,60457,845,Employed,Widowed,2024-12-13,IL,0.51
20893,Bob Johnson,37,183836,845,Employed,Divorced,2023-12-18,IL,0.19
21775,Jane Smith,63,141699,845,Retired,Single,2021-03-25,NY,0.54
23122,John Doe,31,96414,845,Unemployed,Widowed,2020-08-05,FL,0.57
23197,Charlie Davis,33,164572,845,Retired,Widowed,2021-01-25,FL,0.34
23530,Jane Smith,55,98851,845,Retired,Single,2022-08-31,CA,0.29
23709,Jane Smith,25,45650,845,Employed,Married,2024-07-08,IL,0.59
26206,Bob Johnson,32,167787,845,Unemployed,Single,2023-11-02,FL,0.19
26216,Alice Brown,40,122097,845,Self-Employed,Widowed,2023-12-08,NY,0.15
26442,Charlie Davis,32,166798,845,Retired,Widowed,2021-12-14,NY,0.39
27225,Alice Brown,44,136444,845,Unemployed,Divorced,2024-07-07,CA,0.57
27684,John Doe,30,105892,845,Self-Employed,Widowed,2021-12-31,CA,0.39
27699,Charlie Davis,51,156598,845,Retired,Married,2021-04-15,CA,0.46
27752,Charlie Davis,35,185877,845,Self-Employed,Single,2019-08-17,TX,0.57
27801,Charlie Davis,34,97678,845,Retired,Single,2022-05-07,FL,0.37
27920,Bob Johnson,41,97535,845,Retired,Married,2019-12-13,FL,0.46
28980,Bob Johnson,68,81922,845,Retired,Widowed,2021-06-19,IL,0.55
29006,Jane Smith,53,134542,845,Unemployed,Widowed,2021-08-22,NY,0.3
29144,Jane Smith,58,50798,845,Retired,Married,2019-05-20,IL,0.43
29612,Jane Smith,44,123725,845,Self-Employed,Widowed,2022-06-14,IL,0.14
30703,Charlie Davis,59,64785,845,Self-Employed,Divorced,2024-05-01,CA,0.57
30839,John Doe,31,168657,845,Self-Employed,Widowed,2019-10-05,NY,0.41
31298,Alice Brown,51,130305,845,Self-Employed,Married,2020-12-13,TX,0.56
33222,John Doe,25,136186,845,Retired,Widowed,2019-06-19,TX,0.41
33270,Bob Johnson,47,112123,845,Retired,Married,2019-10-11,TX,0.58
33357,Bob Johnson,60,172762,845,Employed,Married,2022-02-02,CA,0.24
34231,Alice Brown,46,162449,845,Employed,Widowed,2023-03-05,FL,0.53
34304,Jane Smith,27,36571,845,Employed,Divorced,2024-10-22,CA,0.5
34355,John Doe,57,49603,845,Retired,Married,2019-12-04,CA,0.25
34846,Alice Brown,36,133133,845,Retired,Widowed,2022-01-15,NY,0.39
35181,Alice Brown,41,153101,845,Retired,Divorced,2025-01-24,IL,0.29
35335,Jane Smith,39,64501,845,Employed,Divorced,2020-12-25,CA,0.34
35835,Bob Johnson,45,163182,845,Retired,Married,2022-04-16,IL,0.53
35848,Bob Johnson,41,124659,845,Self-Employed,Married,2024-06-19,NY,0.5
36021,John Doe,57,146831,845,Employed,Married,2019-08-28,FL,0.31
40272,Bob Johnson,53,193304,845,Retired,Single,2020-09-25,IL,0.56
40657,Alice Brown,31,187587,845,Employed,Married,2019-02-05,IL,0.14
40942,Jane Smith,51,44028,845,Employed,Married,2024-11-16,FL,0.15
42289,Charlie Davis,41,183731,845,Employed,Widowed,2024-11-11,CA,0.17
42352,John Doe,64,53699,845,Employed,Single,2022-09-11,CA,0.15
43345,Alice Brown,28,56247,845,Employed,Divorced,2022-07-31,CA,0.31
43385,Jane Smith,39,87461,845,Employed,Widowed,2021-06-18,IL,0.13
44058,Charlie Davis,47,75317,845,Employed,Single,2020-08-12,NY,0.51
44239,Charlie Davis,65,140665,845,Employed,Widowed,2019-05-04,IL,0.34
44382,Charlie Davis,49,37321,845,Employed,Divorced,2025-01-06,TX,0.59
45959,John Doe,50,164529,845,Retired,Divorced,2022-11-09,IL,0.15
46856,Charlie Davis,54,32538,845,Retired,Divorced,2023-07-17,IL,0.44
48035,Alice Brown,41,149485,845,Employed,Divorced,2019-12-21,TX,0.49
48673,Charlie Davis,67,170365,845,Employed,Married,2024-08-17,TX,0.23
48769,Jane Smith,54,154063,845,Employed,Divorced,2022-08-08,FL,0.51
48978,Jane Smith,29,58114,845,Employed,Divorced,2024-11-29,TX,0.58
49180,Alice Brown,68,187427,845,Employed,Widowed,2019-12-15,NY,0.3
244,John Doe,68,,845,Unemployed,Widowed,2022-05-21,FL,0.29
396,Charlie Davis,61,44490,845,Employed,Married,2024-06-26,NY,0.33
463,John Doe,49,74859,845,Retired,Married,2024-03-26,FL,0.46
705,Bob Johnson,65,58419,845,Self-Employed,Single,2024-10-04,NY,0.36
1153,Bob Johnson,38,129327,845,Unemployed,Divorced,2023-11-04,IL,0.28
1234,Charlie Davis,44,128935,845,Unemployed,Divorced,2022-04-06,FL,0.41
2119,Alice Brown,27,112472,845,Self-Employed,Widowed,2020-06-15,IL,0.51
2874,John Doe,37,122252,845,Unemployed,Married,2022-08-23,TX,0.44
4429,Charlie Davis,57,53515,845,Retired,Widowed,2020-05-08,CA,0.34
5279,John Doe,55,132111,845,Retired,Married,2021-11-06,NY,0.25
5328,Alice Brown,32,174144,845,Unemployed,Divorced,2020-03-05,CA,0.43
5557,Alice Brown,55,75130,845,Unemployed,Widowed,2021-04-22,CA,0.14
5659,Charlie Davis,50,66853,845,Employed,Single,2019-06-22,NY,0.35
5774,Bob Johnson,62,49371,845,Retired,Divorced,2022-04-03,CA,0.33
6759,Charlie Davis,33,39217,845,Employed,Divorced,2021-12-31,CA,0.3
6907,Alice Brown,61,103100,845,Employed,Single,2020-11-17,TX,0.36
7228,Jane Smith,45,124645,845,Retired,Married,2023-09-02,NY,0.21
7421,Jane Smith,69,160741,845,Self-Employed,Single,2020-04-23,IL,0.23
7955,Charlie Davis,52,61670,845,Unemployed,Single,2022-05-02,IL,0.4
8170,Charlie Davis,39,59594,845,Self-Employed,Widowed,2019-08-19,TX,0.13
8714,Jane Smith,34,127102,845,Unemployed,Widowed,2022-02-08,TX,0.5
8862,Bob Johnson,25,48773,845,Retired,Widowed,2022-07-31,CA,0.34
9877,John Doe,68,185199,845,Retired,Widowed,2024-10-13,IL,0.2
10627,Bob Johnson,61,45253,845,Unemployed,Divorced,2024-05-01,TX,0.26
11425,Charlie Davis,28,162794,845,Retired,Divorced,2024-09-05,NY,0.15
11595,Alice Brown,57,188004,845,Employed,Single,2022-11-09,TX,0.13
11990,John Doe,36,165877,845,Retired,Married,2021-04-03,NY,0.1
12037,Bob Johnson,30,198351,845,Unemployed,Divorced,2021-06-04,TX,0.39
12847,Jane Smith,25,67964,845,Retired,Widowed,2023-01-04,CA,0.27
13384,John Doe,48,149328,845,Unemployed,Widowed,2023-01-15,IL,0.19
13600,John Doe,39,115678,845,Self-Employed,Married,2020-02-21,TX,0.2
15399,Bob Johnson,49,142677,845,Unemployed,Divorced,2022-01-13,IL,0.17
16008,Bob Johnson,69,125954,845,Self-Employed,Single,2023-07-18,CA,0.45
17231,Charlie Davis,62,170753,845,Retired,Divorced,2025-03-05,TX,0.42
18123,Jane Smith,47,165943,845,Self-Employed,Married,2024-04-06,TX,0.38
18486,Alice Brown,32,156050,845,Employed,Divorced,2023-03-18,TX,0.11
18568,John Doe,52,98637,845,Employed,Single,2024-01-22,NY,0.46
19258,Alice Brown,28,36362,845,Unemployed,Married,2023-10-15,NY,0.56
19837,Jane Smith,51,44471,845,Employed,Single,2019-04-15,CA,0.2
20782,Jane Smith,36,75855,845,Retired,Divorced,2020-01-31,TX,0.16
21990,Bob Johnson,48,142555,845,Employed,Single,2024-09-06,IL,0.52
22409,Charlie Davis,28,117499,845,Employed,Widowed,2020-06-17,CA,0.52
22743,Charlie Davis,36,182437,845,Employed,Married,2019-12-13,IL,0.57
23634,Bob Johnson,33,130372,845,Unemployed,Divorced,2022-06-26,CA,0.24
24114,Alice Brown,62,83629,845,Unemployed,Divorced,2020-07-04,NY,0.41
24935,Charlie Davis,68,157270,845,Retired,Divorced,2019-12-07,IL,0.52
25112,Jane Smith,55,134851,845,Employed,Divorced,2019-03-29,IL,0.39
25420,Bob Johnson,46,153874,845,Employed,Widowed,2020-08-07,IL,0.53
25912,John Doe,40,83488,845,Retired,Married,2024-07-21,TX,0.57
26065,John Doe,32,54206,845,Self-Employed,Single,2021-04-13,FL,0.19
26487,Jane Smith,57,193154,845,Employed,Divorced,2020-05-08,FL,0.5
26741,John Doe,66,95907,845,Unemployed,Widowed,2023-09-26,TX,0.35
27104,Charlie Davis,65,116954,845,Retired,Divorced,2024-01-01,IL,0.56
27254,John Doe,54,138761,845,Employed,Married,2019-10-27,TX,0.2
27335,John Doe,64,76635,845,Retired,Single,2024-01-28,CA,0.23
29166,Charlie Davis,45,88982,845,Employed,Widowed,2022-12-14,IL,0.11
29305,Bob Johnson,33,123428,845,Employed,Divorced,2022-09-06,FL,0.54
30432,Alice Brown,45,82277,845,Unemployed,Widowed,2024-10-05,FL,0.26
31089,John Doe,37,93413,845,Retired,Divorced,2025-01-26,FL,0.14
31172,Jane Smith,67,186134,845,Employed,Single,2023-01-18,NY,0.43
32128,Alice Brown,29,96222,845,Employed,Married,2021-01-13,FL,0.27
32229,Bob Johnson,31,199224,845,Employed,Divorced,2024-07-29,NY,0.27
32766,Alice Brown,36,60233,845,Self-Employed,Widowed,2023-09-16,TX,0.26
34527,John Doe,55,55852,845,Employed,Widowed,2024-04-13,CA,0.57
34653,John Doe,37,34367,845,Employed,Single,2023-05-07,TX,0.15
37295,Bob Johnson,43,103932,845,Self-Employed,Divorced,2019-01-05,CA,0.41
38104,Charlie Davis,54,49003,845,Retired,Married,2019-08-25,NY,0.2
38269,Bob Johnson,38,190427,845,Employed,Single,2023-09-21,FL,0.41
38985,Alice Brown,49,92469,845,Retired,Divorced,2019-09-04,TX,0.16
41607,Jane Smith,25,98738,845,Employed,Single,2020-09-12,TX,0.19
42629,Bob Johnson,45,74590,845,Retired,Widowed,2020-02-20,IL,0.45
42709,Bob Johnson,35,157472,845,Employed,Single,2020-06-10,TX,0.1
43433,Jane Smith,40,92882,845,Employed,Married,2019-10-24,FL,0.56
43612,John Doe,43,195316,845,Retired,Single,2019-02-22,CA,0.16
43635,Charlie Davis,62,130780,845,Employed,Single,2023-06-09,NY,0.56
43980,Jane Smith,53,168273,845,Employed,Divorced,2024-08-24,IL,0.14
45052,Alice Brown,31,58377,845,Employed,Divorced,2022-05-30,CA,0.18
45297,Alice Brown,61,168902,845,Employed,Single,2021-10-28,NY,0.52
45324,Alice Brown,26,45802,845,Employed,Single,2019-09-05,TX,0.42
46650,Charlie Davis,36,120823,845,Employed,Married,2020-01-27,IL,0.21
48372,Jane Smith,38,133371,845,Employed,Widowed,2020-03-07,CA,0.28
1348,Bob Johnson,28,44563,845,Self-Employed,Married,2019-11-24,IL,0.44
